transaction_id,customer_id,product_id,transaction_date,product_name,category,quantity,unit_price,total_amount,cost_price,profit,customer_segment,acquisition_channel,region,age_group,payment_method,sales_rep,registration_date,month_year,quarter,day_of_week,customer_lifetime_days
10497,1459,11,2/5/23,Backpack,Beauty,3,12.96,38.88,10.69,6.81,Frequent,Search Engine,Central,18-25,Credit Card,Bob Smith,10/24/23,2023-02,2023Q1,Sunday,-261
2070,591,48,2/5/23,Sketch Pad,Automotive,3,44.88,134.64,36.72,24.48,Occasional,Direct,East,18-25,PayPal,Carol Davis,11/18/23,2023-02,2023Q1,Sunday,-286
12672,212,10,2/5/23,Water Bottle,Electronics,6,25.98,155.88,23.43,15.3,Budget Conscious,Email,North,36-45,Debit Card,Alice Johnson,9/20/23,2023-02,2023Q1,Sunday,-227
2868,629,31,2/5/23,Wireless Earbuds,Sports,2,10.82,21.64,8.44,4.76,Budget Conscious,Search Engine,East,26-35,Credit Card,Carol Davis,7/4/23,2023-02,2023Q1,Sunday,-149
1827,12,4,2/5/23,Coffee Maker,Beauty,3,57.97,173.91,57.75,0.66,Occasional,Search Engine,West,36-45,Credit Card,Carol Davis,9/29/23,2023-02,2023Q1,Sunday,-236
11885,1217,11,2/5/23,Backpack,Beauty,3,11.88,35.64,10.69,3.57,Budget Conscious,Social Media,South,18-25,Cash,Bob Smith,8/5/23,2023-02,2023Q1,Sunday,-181
2183,750,18,2/5/23,Plant Pot,Electronics,2,20.04,40.08,13.22,13.64,Budget Conscious,Referral,Central,18-25,Debit Card,David Wilson,5/23/23,2023-02,2023Q1,Sunday,-107
7309,601,49,2/5/23,Screwdriver Set,Home & Garden,1,25.45,25.45,19.05,6.4,Occasional,Direct,Central,26-35,PayPal,Carol Davis,1/3/23,2023-02,2023Q1,Sunday,33
3324,167,32,2/5/23,Standing Desk,Clothing,3,78.35,235.05,57.04,63.93,Frequent,Search Engine,East,46-55,Credit Card,Carol Davis,8/5/23,2023-02,2023Q1,Sunday,-181
13831,1876,50,2/5/23,Floor Cushion,Electronics,1,4.14,4.14,3.96,0.18,Budget Conscious,Referral,East,56+,PayPal,Bob Smith,10/4/23,2023-02,2023Q1,Sunday,-241
8236,847,3,2/5/23,Laptop Stand,Electronics,1,29.79,29.79,17.4,12.39,Frequent,Direct,North,18-25,Credit Card,Emma Brown,7/17/23,2023-02,2023Q1,Sunday,-162
12077,1536,33,2/5/23,Air Purifier,Sports,3,17.24,51.72,9.89,22.05,Frequent,Search Engine,Central,56+,Debit Card,Carol Davis,3/29/23,2023-02,2023Q1,Sunday,-52
14317,92,23,2/5/23,Throw Pillow,Books,8,20.04,160.32,17.25,22.32,Premium,Search Engine,North,18-25,Debit Card,David Wilson,12/15/23,2023-02,2023Q1,Sunday,-313
6578,1151,3,2/6/23,Laptop Stand,Electronics,2,30.16,60.32,17.4,25.52,Occasional,Search Engine,South,46-55,Debit Card,Alice Johnson,8/26/23,2023-02,2023Q1,Monday,-201
8430,507,16,2/6/23,Skincare Kit,Sports,1,13.11,13.11,9.19,3.92,Premium,Email,North,56+,Cash,Alice Johnson,8/15/23,2023-02,2023Q1,Monday,-190
12493,1054,9,2/6/23,Desk Lamp,Beauty,1,13.89,13.89,10.31,3.58,Frequent,Email,West,56+,PayPal,David Wilson,7/28/23,2023-02,2023Q1,Monday,-172
2554,1566,1,2/6/23,Wireless Headphones,Beauty,2,29.29,58.58,16.14,26.3,Premium,Search Engine,West,46-55,PayPal,David Wilson,3/22/23,2023-02,2023Q1,Monday,-44
8898,1657,48,2/6/23,Sketch Pad,Automotive,2,39.03,78.06,36.72,4.62,Occasional,Search Engine,West,36-45,Cash,,4/17/23,2023-02,2023Q1,Monday,-70
5110,654,25,2/6/23,Protein Powder,Books,3,10.88,32.64,6.92,11.88,Budget Conscious,Referral,East,26-35,Cash,Alice Johnson,10/27/23,2023-02,2023Q1,Monday,-263
11527,616,43,2/6/23,Weighted Blanket,Sports,1,17.45,17.45,10.48,6.97,Occasional,Search Engine,West,18-25,Cash,David Wilson,12/8/23,2023-02,2023Q1,Monday,-305
1881,889,13,2/6/23,Fitness Tracker,Books,1,20.86,20.86,15.11,5.75,Budget Conscious,Search Engine,Central,26-35,Cash,Bob Smith,1/1/23,2023-02,2023Q1,Monday,36
8410,2343,6,2/6/23,Yoga Mat,Clothing,-4,16.56,-66.24,9.35,-28.84,Premium,Social Media,West,18-25,Cash,Carol Davis,10/8/23,2023-02,2023Q1,Monday,-244
2460,1388,5,2/6/23,Running Shoes,Home & Garden,3,15.07,45.21,12.85,6.66,Frequent,Direct,East,26-35,Credit Card,Alice Johnson,7/11/23,2023-02,2023Q1,Monday,-155
4920,1801,13,2/6/23,Fitness Tracker,Books,2,23.87,47.74,15.11,17.52,Premium,Direct,North,18-25,Credit Card,David Wilson,12/31/23,2023-02,2023Q1,Monday,-328
14200,2237,42,2/6/23,Car Organizer,Beauty,3,20.37,61.11,17.63,8.22,Occasional,Email,West,36-45,Debit Card,Emma Brown,12/10/23,2023-02,2023Q1,Monday,-307
8406,52,15,2/6/23,Notebook Set,Books,3,4.46,13.38,4.07,1.17,Frequent,Email,North,46-55,Cash,David Wilson,3/1/23,2023-02,2023Q1,Monday,-23
7730,1739,6,2/6/23,Yoga Mat,Clothing,1,15.7,15.7,9.35,6.35,Occasional,Social Media,South,36-45,Debit Card,Bob Smith,7/11/23,2023-02,2023Q1,Monday,-155
12059,2381,31,2/6/23,Wireless Earbuds,Sports,2,11.87,23.74,8.44,6.86,Premium,Email,East,26-35,Debit Card,David Wilson,11/30/23,2023-02,2023Q1,Monday,-297
4441,1305,5,2/6/23,Running Shoes,Home & Garden,2,17.01,34.02,12.85,8.32,Frequent,Referral,West,18-25,Cash,Bob Smith,5/3/23,2023-02,2023Q1,Monday,-86
3715,435,50,2/6/23,Floor Cushion,Electronics,3,4.12,12.36,3.96,0.48,Frequent,Email,North,26-35,Cash,Bob Smith,7/1/23,2023-02,2023Q1,Monday,-145
2807,1551,32,2/6/23,Standing Desk,Clothing,2,94.03,188.06,57.04,73.98,Premium,Email,East,46-55,Debit Card,David Wilson,4/16/23,2023-02,2023Q1,Monday,-69
969,814,30,2/6/23,Meditation Cushion,Books,3,16.15,48.45,10.65,16.5,Occasional,Search Engine,North,46-55,Cash,David Wilson,5/11/23,2023-02,2023Q1,Monday,-94
5294,447,42,2/6/23,Car Organizer,Beauty,-1,23.56,-23.56,17.63,-5.93,Occasional,Email,West,46-55,Credit Card,,8/13/23,2023-02,2023Q1,Monday,-188
2979,573,9,2/6/23,Desk Lamp,Beauty,2,12.7,25.4,10.31,4.78,Occasional,Direct,North,46-55,PayPal,David Wilson,6/9/23,2023-02,2023Q1,Monday,-123
2581,202,6,2/6/23,Yoga Mat,Clothing,3,16.27,48.81,9.35,20.76,Premium,Referral,Central,46-55,PayPal,Alice Johnson,6/3/23,2023-02,2023Q1,Monday,-117
2798,910,4,2/6/23,Coffee Maker,Beauty,3,69.27,207.81,57.75,34.56,Frequent,Social Media,North,26-35,PayPal,Alice Johnson,3/24/23,2023-02,2023Q1,Monday,-46
12019,447,41,2/6/23,Aromatherapy Diffuser,Clothing,-2,34.32,-68.64,23.17,-22.3,Occasional,Email,West,46-55,Credit Card,Emma Brown,8/13/23,2023-02,2023Q1,Monday,-188
1705,77,46,2/6/23,Non-stick Pan,Clothing,-1,9.7,-9.7,6.18,-3.52,Occasional,Email,East,36-45,Credit Card,Emma Brown,10/26/23,2023-02,2023Q1,Monday,-262
8806,157,28,2/6/23,Art Supplies,Beauty,1,23.29,23.29,18.83,4.46,Occasional,Search Engine,North,18-25,PayPal,Alice Johnson,7/8/23,2023-02,2023Q1,Monday,-152
9317,325,18,2/6/23,Plant Pot,Electronics,1,26.84,26.84,13.22,13.62,Premium,Email,South,26-35,PayPal,David Wilson,1/5/23,2023-02,2023Q1,Monday,32
14359,73,36,2/6/23,Face Mask Set,Automotive,3,7.03,21.09,5.46,4.71,Frequent,Direct,Central,18-25,PayPal,Alice Johnson,10/16/23,2023-02,2023Q1,Monday,-252
9693,1055,14,2/6/23,Portable Charger,Electronics,-3,3.34,-10.02,2.31,-3.09,Budget Conscious,Referral,West,46-55,PayPal,Bob Smith,5/21/23,2023-02,2023Q1,Monday,-104
5313,1392,41,2/6/23,Aromatherapy Diffuser,Clothing,1,35.62,35.62,23.17,12.45,Occasional,Direct,South,36-45,Cash,Bob Smith,3/10/23,2023-02,2023Q1,Monday,-32
9478,2178,22,2/6/23,Car Phone Mount,Books,3,16.66,49.98,12.11,13.65,Premium,Referral,Central,46-55,Debit Card,Alice Johnson,11/21/23,2023-02,2023Q1,Monday,-288
13304,1875,10,2/6/23,Water Bottle,Electronics,2,27.34,54.68,23.43,7.82,Frequent,Direct,South,36-45,PayPal,Carol Davis,4/16/23,2023-02,2023Q1,Monday,-69
5857,2321,13,2/6/23,Fitness Tracker,Books,2,22.78,45.56,15.11,15.34,Premium,Referral,East,46-55,Debit Card,Emma Brown,10/21/23,2023-02,2023Q1,Monday,-257
3620,65,20,2/6/23,Resistance Bands,Clothing,2,5.41,10.82,3.95,2.92,Budget Conscious,Email,North,56+,Cash,Carol Davis,6/28/23,2023-02,2023Q1,Monday,-142
13781,1282,28,2/6/23,Art Supplies,Beauty,2,26.83,53.66,18.83,16,Premium,Search Engine,South,36-45,Credit Card,Bob Smith,3/31/23,2023-02,2023Q1,Monday,-53
4597,2153,44,2/6/23,Smart Bulb,Home & Garden,1,14.19,14.19,8.16,6.03,Frequent,Email,West,46-55,Debit Card,Emma Brown,8/22/23,2023-02,2023Q1,Monday,-197
6389,2329,11,2/6/23,Backpack,Beauty,2,14.85,29.7,10.69,8.32,Premium,Referral,North,26-35,PayPal,Alice Johnson,1/31/23,2023-02,2023Q1,Monday,6
9138,1578,8,2/6/23,Phone Case,Clothing,8,37.76,302.08,29.22,68.32,Frequent,Email,West,36-45,Credit Card,David Wilson,8/10/23,2023-02,2023Q1,Monday,-185
3111,1500,14,2/6/23,Portable Charger,Electronics,2,3.77,7.54,2.31,2.92,Frequent,Social Media,North,46-55,Debit Card,Carol Davis,8/3/23,2023-02,2023Q1,Monday,-178
5472,1954,34,2/6/23,Bike Helmet,Books,2,8.91,17.82,4.55,8.72,Premium,Referral,Central,36-45,Cash,Alice Johnson,5/26/23,2023-02,2023Q1,Monday,-109
10162,205,35,2/6/23,Recipe Book,Home & Garden,1,36.3,36.3,19.39,16.91,Premium,Social Media,Central,36-45,Debit Card,,8/7/23,2023-02,2023Q1,Monday,-182
13413,1259,25,2/6/23,Protein Powder,Books,1,12.54,12.54,6.92,5.62,Premium,Referral,North,26-35,Credit Card,Emma Brown,4/16/23,2023-02,2023Q1,Monday,-69
5685,1689,44,2/6/23,Smart Bulb,Home & Garden,1,12.04,12.04,8.16,3.88,Budget Conscious,Referral,East,56+,PayPal,Emma Brown,8/13/23,2023-02,2023Q1,Monday,-188
422,2047,20,2/6/23,Resistance Bands,Clothing,2,6.33,12.66,3.95,4.76,Frequent,Referral,Central,36-45,Debit Card,Bob Smith,7/15/23,2023-02,2023Q1,Monday,-159
1555,1673,2,2/6/23,Smart Watch,Electronics,4,18.06,72.24,14.07,15.96,Frequent,Direct,West,18-25,Debit Card,David Wilson,1/6/23,2023-02,2023Q1,Monday,31
6432,1707,49,2/6/23,Screwdriver Set,Home & Garden,1,25.72,25.72,19.05,6.67,Occasional,Social Media,East,46-55,Debit Card,Emma Brown,12/13/23,2023-02,2023Q1,Monday,-310
1551,35,19,2/6/23,Kitchen Scale,Electronics,7,8.07,56.49,5.85,15.54,Frequent,Social Media,Central,26-35,Debit Card,,10/12/23,2023-02,2023Q1,Monday,-248
14803,1176,5,2/6/23,Running Shoes,Home & Garden,1,14.25,14.25,12.85,1.4,Frequent,Referral,Central,36-45,Credit Card,Emma Brown,9/18/23,2023-02,2023Q1,Monday,-224
14671,233,9,2/6/23,Desk Lamp,Beauty,1,14.59,14.59,10.31,4.28,Premium,Social Media,East,36-45,PayPal,Emma Brown,7/21/23,2023-02,2023Q1,Monday,-165
591,1584,42,2/6/23,Car Organizer,Beauty,1,19.61,19.61,17.63,1.98,Occasional,Search Engine,West,46-55,PayPal,Emma Brown,10/22/23,2023-02,2023Q1,Monday,-258
7881,1315,35,2/6/23,Recipe Book,Home & Garden,1,244.1455879,244.1455879,19.39,224.7555879,Premium,Social Media,East,18-25,PayPal,Emma Brown,3/2/23,2023-02,2023Q1,Monday,-24
14068,1777,6,2/6/23,Yoga Mat,Clothing,3,17.87,53.61,9.35,25.56,Premium,Referral,West,18-25,Cash,Emma Brown,3/30/23,2023-02,2023Q1,Monday,-52
2848,958,5,2/6/23,Running Shoes,Home & Garden,-3,17.87,-53.61,12.85,-15.06,Premium,Referral,West,56+,Cash,David Wilson,7/21/23,2023-02,2023Q1,Monday,-165
2400,1711,23,2/6/23,Throw Pillow,Books,1,22.52,22.52,17.25,5.27,Premium,Social Media,North,46-55,Credit Card,Alice Johnson,7/3/23,2023-02,2023Q1,Monday,-147
13326,1725,22,2/6/23,Car Phone Mount,Books,2,15.13,30.26,12.11,6.04,Occasional,Search Engine,Central,56+,PayPal,Alice Johnson,12/6/23,2023-02,2023Q1,Monday,-303
12564,2398,50,2/6/23,Floor Cushion,Electronics,2,4.85,9.7,3.96,1.78,Premium,Social Media,Central,18-25,Cash,Carol Davis,3/2/23,2023-02,2023Q1,Monday,-24
6266,1898,45,2/6/23,Protein Bar,Home & Garden,2,5.36,10.72,3.66,3.4,Occasional,Email,Central,18-25,Credit Card,David Wilson,4/15/23,2023-02,2023Q1,Monday,-68
643,979,26,2/6/23,Cookware Set,Clothing,3,20.91,62.73,16.46,13.35,Premium,Email,Central,36-45,PayPal,Emma Brown,8/25/23,2023-02,2023Q1,Monday,-200
3066,1544,16,2/6/23,Skincare Kit,Sports,1,12.64,12.64,9.19,3.45,Occasional,Search Engine,East,26-35,PayPal,Emma Brown,9/8/23,2023-02,2023Q1,Monday,-214
9981,1521,6,2/6/23,Yoga Mat,Clothing,1,12.74,12.74,9.35,3.39,Budget Conscious,Social Media,West,18-25,Cash,Carol Davis,7/15/23,2023-02,2023Q1,Monday,-159
13967,1277,9,2/6/23,Desk Lamp,Beauty,4,13.42,53.68,10.31,12.44,Occasional,Email,West,26-35,Debit Card,Emma Brown,1/23/23,2023-02,2023Q1,Monday,14
4645,609,19,2/6/23,Kitchen Scale,Electronics,6,7.41,44.46,5.85,9.36,Budget Conscious,Email,North,46-55,Debit Card,Carol Davis,12/7/23,2023-02,2023Q1,Monday,-304
4897,1757,33,2/6/23,Air Purifier,Sports,1,16.62,16.62,9.89,6.73,Occasional,Search Engine,South,26-35,Debit Card,David Wilson,1/23/23,2023-02,2023Q1,Monday,14
2348,643,43,2/6/23,Weighted Blanket,Sports,2,18.26,36.52,10.48,15.56,Frequent,Social Media,North,36-45,Credit Card,Carol Davis,8/17/23,2023-02,2023Q1,Monday,-192
13882,857,41,2/6/23,Aromatherapy Diffuser,Clothing,-5,36.61,-183.05,23.17,-67.2,Premium,Email,West,36-45,PayPal,David Wilson,1/15/23,2023-02,2023Q1,Monday,22
13873,157,3,2/6/23,Laptop Stand,Electronics,6,33.42,200.52,17.4,96.12,Occasional,Search Engine,North,18-25,Cash,Bob Smith,7/8/23,2023-02,2023Q1,Monday,-152
11838,84,50,2/6/23,Floor Cushion,Electronics,2,3.77,7.54,3.96,-0.38,Budget Conscious,Search Engine,East,36-45,Cash,Carol Davis,5/7/23,2023-02,2023Q1,Monday,-90
2448,1351,22,2/6/23,Car Phone Mount,Books,5,16.24,81.2,12.11,20.65,Frequent,Search Engine,East,36-45,Credit Card,Emma Brown,3/27/23,2023-02,2023Q1,Monday,-49
8906,1811,20,2/6/23,Resistance Bands,Clothing,4,4.5,18,3.95,2.2,Budget Conscious,Direct,South,26-35,Credit Card,Alice Johnson,7/18/23,2023-02,2023Q1,Monday,-162
9068,600,29,2/7/23,Tool Kit,Beauty,1,11.65,11.65,9.58,2.07,Premium,Direct,Central,18-25,Credit Card,David Wilson,10/21/23,2023-02,2023Q1,Tuesday,-256
13103,2150,2,2/7/23,Smart Watch,Electronics,1,17.88,17.88,14.07,3.81,Premium,Email,East,56+,Credit Card,Alice Johnson,6/19/23,2023-02,2023Q1,Tuesday,-132
9517,1818,25,2/7/23,Protein Powder,Books,1,13.13,13.13,6.92,6.21,Occasional,Direct,East,36-45,Debit Card,,12/19/23,2023-02,2023Q1,Tuesday,-315
10334,438,43,2/7/23,Weighted Blanket,Sports,1,17.9,17.9,10.48,7.42,Frequent,Search Engine,East,36-45,Cash,Emma Brown,5/17/23,2023-02,2023Q1,Tuesday,-99
12118,381,35,2/7/23,Recipe Book,Home & Garden,2,27.03,54.06,19.39,15.28,Budget Conscious,Search Engine,Central,18-25,Cash,Emma Brown,12/3/23,2023-02,2023Q1,Tuesday,-299
11277,1026,9,2/7/23,Desk Lamp,Beauty,2,12.39,24.78,10.31,4.16,Occasional,Email,Central,18-25,PayPal,Bob Smith,10/29/23,2023-02,2023Q1,Tuesday,-264
8504,1283,10,2/7/23,Water Bottle,Electronics,3,26.06,78.18,23.43,7.89,Budget Conscious,Search Engine,East,36-45,Credit Card,Alice Johnson,4/23/23,2023-02,2023Q1,Tuesday,-75
8825,624,34,2/7/23,Bike Helmet,Books,3,7.69,23.07,4.55,9.42,Frequent,Referral,Central,46-55,PayPal,David Wilson,2/23/23,2023-02,2023Q1,Tuesday,-16
5884,1699,34,2/7/23,Bike Helmet,Books,3,7.16,21.48,4.55,7.83,Frequent,Direct,North,56+,Credit Card,David Wilson,5/31/23,2023-02,2023Q1,Tuesday,-113
14886,298,40,2/7/23,Dumbbells,Automotive,2,23.46,46.92,13.64,19.64,Premium,Social Media,South,46-55,Debit Card,Emma Brown,11/17/23,2023-02,2023Q1,Tuesday,-283
6173,1859,3,2/7/23,Laptop Stand,Electronics,3,35.07,105.21,17.4,53.01,Premium,Referral,North,18-25,Credit Card,Alice Johnson,8/16/23,2023-02,2023Q1,Tuesday,-190
8609,2397,45,2/7/23,Protein Bar,Home & Garden,3,6.2,18.6,3.66,7.62,Frequent,Email,South,56+,Debit Card,Bob Smith,1/27/23,2023-02,2023Q1,Tuesday,11
5143,1163,13,2/7/23,Fitness Tracker,Books,3,21.57,64.71,15.11,19.38,Occasional,Referral,Central,56+,Cash,Emma Brown,10/28/23,2023-02,2023Q1,Tuesday,-263
7528,1934,4,2/7/23,Coffee Maker,Beauty,2,64.14,128.28,57.75,12.78,Premium,Referral,South,56+,Cash,Bob Smith,9/16/23,2023-02,2023Q1,Tuesday,-221
7673,679,42,2/7/23,Car Organizer,Beauty,4,22.82,91.28,17.63,20.76,Occasional,Social Media,South,46-55,Credit Card,David Wilson,3/22/23,2023-02,2023Q1,Tuesday,-43
9094,27,28,2/7/23,Art Supplies,Beauty,1,27.14,27.14,18.83,8.31,Occasional,Email,East,26-35,PayPal,David Wilson,5/16/23,2023-02,2023Q1,Tuesday,-98
4744,2432,27,2/7/23,Hiking Boots,Beauty,3,7.48,22.44,6.14,4.02,Premium,Direct,North,18-25,Debit Card,Carol Davis,3/3/23,2023-02,2023Q1,Tuesday,-24
3313,556,4,2/7/23,Coffee Maker,Beauty,1,57.92,57.92,57.75,0.17,Occasional,Direct,Central,26-35,PayPal,Carol Davis,11/29/23,2023-02,2023Q1,Tuesday,-295
2142,714,14,2/7/23,Portable Charger,Electronics,1,4.12,4.12,2.31,1.81,Premium,Email,North,46-55,PayPal,Alice Johnson,6/28/23,2023-02,2023Q1,Tuesday,-141
13290,900,14,2/7/23,Portable Charger,Electronics,2,4.1,8.2,2.31,3.58,Premium,Email,South,36-45,Cash,Emma Brown,5/9/23,2023-02,2023Q1,Tuesday,-91
4002,123,40,2/7/23,Dumbbells,Automotive,3,18.52,55.56,13.64,14.64,Budget Conscious,Referral,Central,46-55,Cash,Bob Smith,5/25/23,2023-02,2023Q1,Tuesday,-107
8596,1383,1,2/7/23,Wireless Headphones,Beauty,3,31.23,93.69,16.14,45.27,Premium,Social Media,Central,36-45,Cash,Emma Brown,6/6/23,2023-02,2023Q1,Tuesday,-119
12836,1030,12,2/7/23,Sunglasses,Beauty,8,12.55,100.4,7.14,43.28,Occasional,Social Media,South,46-55,Cash,Bob Smith,5/13/23,2023-02,2023Q1,Tuesday,-95
12412,1502,6,2/7/23,Yoga Mat,Clothing,2,14.07,28.14,9.35,9.44,Occasional,Referral,West,56+,Cash,Emma Brown,12/18/23,2023-02,2023Q1,Tuesday,-314
9055,1461,6,2/7/23,Yoga Mat,Clothing,3,15.41,46.23,9.35,18.18,Occasional,Referral,West,56+,Credit Card,Alice Johnson,1/7/23,2023-02,2023Q1,Tuesday,31
6097,1808,48,2/7/23,Sketch Pad,Automotive,2,45.44,90.88,36.72,17.44,Frequent,Search Engine,West,46-55,Debit Card,Bob Smith,6/16/23,2023-02,2023Q1,Tuesday,-129
4409,554,46,2/7/23,Non-stick Pan,Clothing,1,10.85,10.85,6.18,4.67,Frequent,Social Media,East,26-35,PayPal,David Wilson,12/24/23,2023-02,2023Q1,Tuesday,-320
4663,1310,4,2/7/23,Coffee Maker,Beauty,1,57.81,57.81,57.75,0.06,Occasional,Email,North,26-35,Debit Card,David Wilson,9/27/23,2023-02,2023Q1,Tuesday,-232
11406,421,36,2/7/23,Face Mask Set,Automotive,2,7.02,14.04,5.46,3.12,Occasional,Direct,West,26-35,Cash,Emma Brown,9/15/23,2023-02,2023Q1,Tuesday,-220
4131,995,35,2/7/23,Recipe Book,Home & Garden,6,28.25,169.5,19.39,53.16,Budget Conscious,Search Engine,Central,36-45,PayPal,Emma Brown,4/24/23,2023-02,2023Q1,Tuesday,-76
6489,1251,24,2/7/23,LED Strip Lights,Electronics,8,5.47,43.76,4.25,9.76,Occasional,Direct,North,26-35,Cash,Carol Davis,4/28/23,2023-02,2023Q1,Tuesday,-80
13670,771,30,2/7/23,Meditation Cushion,Books,-5,15.66,-78.3,10.65,-25.05,Occasional,Direct,South,36-45,Debit Card,Carol Davis,10/19/23,2023-02,2023Q1,Tuesday,-254
8174,132,21,2/7/23,Essential Oils,Clothing,3,53.22,159.66,49.04,12.54,Budget Conscious,Social Media,North,46-55,PayPal,Emma Brown,5/11/23,2023-02,2023Q1,Tuesday,-93
4192,293,38,2/7/23,Succulent Plant,Electronics,3,3.74,11.22,2.83,2.73,Frequent,Email,South,46-55,Debit Card,Alice Johnson,11/29/23,2023-02,2023Q1,Tuesday,-295
7079,571,2,2/7/23,Smart Watch,Electronics,8,13.56,108.48,14.07,-4.08,Budget Conscious,Search Engine,North,26-35,PayPal,Alice Johnson,9/19/23,2023-02,2023Q1,Tuesday,-224
1609,271,15,2/7/23,Notebook Set,Books,5,3.65,18.25,4.07,-2.1,Budget Conscious,Search Engine,East,36-45,Cash,Emma Brown,6/5/23,2023-02,2023Q1,Tuesday,-118
12212,1450,31,2/7/23,Wireless Earbuds,Sports,1,10.34,10.34,8.44,1.9,Budget Conscious,Search Engine,West,56+,Credit Card,Alice Johnson,3/12/23,2023-02,2023Q1,Tuesday,-33
10699,102,44,2/7/23,Smart Bulb,Home & Garden,2,15.51,31.02,8.16,14.7,Premium,Direct,South,56+,Cash,David Wilson,8/24/23,2023-02,2023Q1,Tuesday,-198
13020,554,45,2/7/23,Protein Bar,Home & Garden,3,5.35,16.05,3.66,5.07,Frequent,Social Media,East,26-35,Credit Card,Alice Johnson,12/24/23,2023-02,2023Q1,Tuesday,-320
1912,300,12,2/7/23,Sunglasses,Beauty,2,13.69,27.38,7.14,13.1,Premium,Search Engine,Central,18-25,Debit Card,Bob Smith,4/8/23,2023-02,2023Q1,Tuesday,-60
410,500,4,2/7/23,Coffee Maker,Beauty,1,50.08,50.08,57.75,-7.67,Budget Conscious,Direct,South,26-35,Credit Card,Bob Smith,7/31/23,2023-02,2023Q1,Tuesday,-174
284,289,49,2/7/23,Screwdriver Set,Home & Garden,2,27.13,54.26,19.05,16.16,Premium,Email,East,18-25,Credit Card,David Wilson,4/7/23,2023-02,2023Q1,Tuesday,-59
3816,1620,42,2/7/23,Car Organizer,Beauty,2,23.89,47.78,17.63,12.52,Premium,Direct,South,18-25,Debit Card,David Wilson,5/8/23,2023-02,2023Q1,Tuesday,-90
70,385,35,2/7/23,Recipe Book,Home & Garden,1,30.75,30.75,19.39,11.36,Budget Conscious,Search Engine,West,46-55,Cash,Emma Brown,12/31/23,2023-02,2023Q1,Tuesday,-327
4520,1377,43,2/7/23,Weighted Blanket,Sports,2,15.66,31.32,10.48,10.36,Occasional,Direct,West,26-35,PayPal,Carol Davis,4/23/23,2023-02,2023Q1,Tuesday,-75
7600,2370,4,2/7/23,Coffee Maker,Beauty,3,67.55,202.65,57.75,29.4,Frequent,Search Engine,Central,26-35,Cash,Carol Davis,3/25/23,2023-02,2023Q1,Tuesday,-46
2213,783,34,2/7/23,Bike Helmet,Books,1,8.03,8.03,4.55,3.48,Frequent,Search Engine,West,26-35,Debit Card,David Wilson,4/16/23,2023-02,2023Q1,Tuesday,-68
6506,1182,37,2/7/23,Gaming Keyboard,Automotive,3,22.33,66.99,14.33,24,Occasional,Referral,West,56+,Cash,Emma Brown,8/16/23,2023-02,2023Q1,Tuesday,-190
9777,1001,9,2/7/23,Desk Lamp,Beauty,1,13.76,13.76,10.31,3.45,Occasional,Search Engine,West,36-45,Debit Card,Alice Johnson,9/10/23,2023-02,2023Q1,Tuesday,-215
6579,1854,22,2/7/23,Car Phone Mount,Books,6,15.9,95.4,12.11,22.74,Frequent,Email,Central,26-35,Cash,Alice Johnson,4/15/23,2023-02,2023Q1,Tuesday,-67
6412,2070,37,2/7/23,Gaming Keyboard,Automotive,-1,21.04,-21.04,14.33,-6.71,Frequent,Referral,East,36-45,Debit Card,Emma Brown,9/26/23,2023-02,2023Q1,Tuesday,-231
5418,1669,7,2/7/23,Bluetooth Speaker,Clothing,1,59.31,59.31,34.86,24.45,Budget Conscious,Direct,East,46-55,Credit Card,Alice Johnson,7/24/23,2023-02,2023Q1,Tuesday,-167
243,493,32,2/7/23,Standing Desk,Clothing,2,85.67,171.34,57.04,57.26,Premium,Email,South,26-35,PayPal,David Wilson,5/6/23,2023-02,2023Q1,Tuesday,-88
7280,1422,44,2/7/23,Smart Bulb,Home & Garden,3,13.22,39.66,8.16,15.18,Occasional,Email,North,46-55,Cash,Bob Smith,7/3/23,2023-02,2023Q1,Tuesday,-146
10547,62,14,2/7/23,Portable Charger,Electronics,2,4.05,8.1,2.31,3.48,Premium,Social Media,Central,26-35,PayPal,Bob Smith,2/27/23,2023-02,2023Q1,Tuesday,-20
13346,1264,10,2/7/23,Water Bottle,Electronics,1,24.11,24.11,23.43,0.68,Budget Conscious,Direct,South,46-55,PayPal,David Wilson,1/6/23,2023-02,2023Q1,Tuesday,32
4802,1545,40,2/7/23,Dumbbells,Automotive,2,24.3,48.6,13.64,21.32,Premium,Direct,Central,36-45,PayPal,Alice Johnson,1/14/23,2023-02,2023Q1,Tuesday,24
5037,73,35,2/7/23,Recipe Book,Home & Garden,3,33.24,99.72,19.39,41.55,Frequent,Direct,Central,18-25,PayPal,David Wilson,10/16/23,2023-02,2023Q1,Tuesday,-251
10633,1530,36,2/7/23,Face Mask Set,Automotive,3,7.86,23.58,5.46,7.2,Premium,Email,North,46-55,Credit Card,Bob Smith,6/18/23,2023-02,2023Q1,Tuesday,-131
5564,3,48,2/7/23,Sketch Pad,Automotive,1,35.9,35.9,36.72,-0.82,Budget Conscious,Social Media,Central,18-25,PayPal,Carol Davis,3/28/23,2023-02,2023Q1,Tuesday,-49
1842,75,21,2/7/23,Essential Oils,Clothing,2,51.58,103.16,49.04,5.08,Budget Conscious,Direct,South,26-35,Cash,David Wilson,10/27/23,2023-02,2023Q1,Tuesday,-262
